household_id,login_frequency_monthly,mobile_app_sessions,customer_service_calls_30d
HH_06146,12,1,1
HH_06147,12,3,0
HH_06148,15,1,1
HH_06149,9,6,2
HH_06150,12,2,1
HH_06151,9,7,0
HH_06152,13,9,0
HH_06153,9,5,0
HH_06154,11,6,0
HH_06155,7,4,4
HH_06156,5,11,2
HH_06157,14,4,1
HH_06158,15,3,1
HH_06159,12,10,3
HH_06160,8,3,1
HH_06161,8,10,0
HH_06162,16,6,1
HH_06163,8,3,2
HH_06164,19,4,3
HH_06165,14,4,1
HH_06166,14,5,2
HH_06167,16,8,0
HH_06168,12,6,1
HH_06169,13,7,0
HH_06170,14,8,1
HH_06171,7,4,0
HH_06172,16,5,0
HH_06173,8,7,1
HH_06174,13,9,0
HH_06175,11,4,1
HH_06176,15,7,0
HH_06177,8,6,1
HH_06178,17,6,0
HH_06179,4,4,2
HH_06180,11,5,1
HH_06181,13,2,0
HH_06182,11,9,3
HH_06183,15,6,0
HH_06184,7,4,2
HH_06185,12,8,1
HH_06186,17,9,1
HH_06187,14,5,1
HH_06188,15,5,0
HH_06189,7,4,2
HH_06190,13,9,0
HH_06191,12,2,2
HH_06192,18,8,1
HH_06193,8,4,1
HH_06194,10,8,0
HH_06195,15,6,1
HH_06196,13,7,2
HH_06197,12,9,2
HH_06198,14,5,0
HH_06199,14,4,3
HH_06200,11,3,1
HH_06201,15,2,2
HH_06202,14,5,2
HH_06203,9,2,1
HH_06204,17,5,1
HH_06205,11,3,1
HH_06206,15,9,1
HH_06207,16,11,2
HH_06208,16,5,0
HH_06209,13,8,0
HH_06210,21,10,1
HH_06211,10,4,0
HH_06212,14,4,0
HH_06213,8,5,2
HH_06214,11,3,2
HH_06215,10,1,0
HH_06216,15,4,1
HH_06217,9,5,2
HH_06218,14,8,3
HH_06219,12,10,1
HH_06220,8,8,2
HH_06221,13,1,0
HH_06222,12,8,0
HH_06223,11,4,1
HH_06224,7,9,1
HH_06225,11,5,0
HH_06226,10,7,0
HH_06227,10,3,1
HH_06228,14,7,1
HH_06229,11,5,2
HH_06230,14,5,0
HH_06231,10,3,1
HH_06232,14,8,1
HH_06233,17,4,2
HH_06234,11,9,1
HH_06235,13,8,0
HH_06236,11,2,0
HH_06237,9,7,1
HH_06238,11,3,1
HH_06239,12,6,2
HH_06240,17,6,1
HH_06241,6,5,1
HH_06242,14,9,0
HH_06243,13,4,0
HH_06244,7,2,2
HH_06245,10,5,0
HH_06246,14,5,2
HH_06247,12,5,0
HH_06248,8,4,2
HH_06249,5,2,2
HH_06250,16,2,3
HH_06251,24,2,2
HH_06252,18,8,0
HH_06253,13,7,0
HH_06254,13,5,1
HH_06255,17,5,1
HH_06256,12,3,0
HH_06257,16,2,0
HH_06258,8,8,0
HH_06259,13,4,3
HH_06260,11,6,1
HH_06261,15,5,3
HH_06262,10,7,0
HH_06263,10,3,2
HH_06264,6,7,0
HH_06265,16,4,2
HH_06266,12,5,2
HH_06267,12,5,3
HH_06268,10,6,0
HH_06269,8,6,0
HH_06270,13,7,0
HH_06271,11,5,0
HH_06272,5,3,1
HH_06273,9,7,1
HH_06274,15,2,0
HH_06275,13,6,1
HH_06276,12,6,1
HH_06277,11,7,4
HH_06278,12,3,4
HH_06279,16,3,0
HH_06280,13,4,0
HH_06281,12,6,1
HH_06282,16,3,3
HH_06283,8,7,2
HH_06284,14,7,1
HH_06285,9,5,2
HH_06286,12,3,1
HH_06287,17,5,1
HH_06288,16,7,0
HH_06289,13,8,1
HH_06290,10,11,0
HH_06291,10,3,0
HH_06292,15,3,3
HH_06293,10,4,1
HH_06294,6,7,2
HH_06295,10,5,2
HH_06296,9,3,0
HH_06297,14,8,3
HH_06298,11,4,0
HH_06299,10,3,0
HH_06300,12,3,0
HH_06301,12,4,0
HH_06302,5,1,2
HH_06303,19,8,1
HH_06304,10,5,0
HH_06305,10,3,0
HH_06306,16,2,3
HH_06307,8,5,1
HH_06308,16,5,1
HH_06309,10,1,1
HH_06310,10,7,0
HH_06311,8,3,1
HH_06312,7,4,2
HH_06313,19,1,1
HH_06314,7,5,0
HH_06315,8,4,2
HH_06316,12,5,0
HH_06317,21,4,3
HH_06318,17,7,1
HH_06319,8,3,0
HH_06320,12,7,1
HH_06321,18,3,0
HH_06322,14,5,0
HH_06323,17,10,0
HH_06324,16,2,2
HH_06325,8,5,3
HH_06326,9,4,2
HH_06327,17,5,1
HH_06328,15,4,0
HH_06329,15,6,0
HH_06330,9,2,3
HH_06331,6,9,2
HH_06332,18,3,0
HH_06333,13,7,1
HH_06334,9,4,1
HH_06335,8,4,0
HH_06336,12,6,1
HH_06337,16,5,1
HH_06338,12,7,0
HH_06339,11,8,1
HH_06340,14,3,1
HH_06341,16,5,1
HH_06342,9,3,1
HH_06343,7,6,3
HH_06344,6,6,1
HH_06345,10,6,1
HH_06346,10,5,2
HH_06347,11,3,1
HH_06348,12,4,0
HH_06349,17,3,1
HH_06350,10,4,6
HH_06351,9,6,0
HH_06352,3,1,0
HH_06353,12,5,1
HH_06354,7,6,1
HH_06355,10,7,1
HH_06356,15,4,2
HH_06357,14,4,3
HH_06358,15,3,3
HH_06359,16,4,1
HH_06360,9,7,1
HH_06361,12,5,3
HH_06362,9,10,0
HH_06363,14,1,0
HH_06364,10,8,1
HH_06365,17,4,1
HH_06366,9,5,3
HH_06367,15,3,2
HH_06368,14,4,0
HH_06369,18,2,0
HH_06370,13,3,1
HH_06371,18,2,0
HH_06372,9,6,1
HH_06373,10,7,1
HH_06374,9,5,0
HH_06375,8,5,0
HH_06376,15,5,0
HH_06377,13,6,2
HH_06378,12,5,1
HH_06379,9,7,1
HH_06380,13,7,1
HH_06381,14,5,0
HH_06382,13,7,0
HH_06383,10,11,4
HH_06384,6,5,0
HH_06385,14,6,1
HH_06386,8,3,1
HH_06387,12,2,1
HH_06388,8,6,2
HH_06389,15,7,0
HH_06390,13,5,3
HH_06391,8,6,2
HH_06392,9,2,0
HH_06393,14,6,2
HH_06394,8,8,0
HH_06395,16,10,0
HH_06396,17,5,0
HH_06397,11,10,0
HH_06398,7,5,1
HH_06399,12,5,1
HH_06400,16,4,1
HH_06401,19,6,1
HH_06402,9,5,2
HH_06403,9,12,1
HH_06404,15,5,2
HH_06405,12,9,3
HH_06406,7,5,2
HH_06407,12,3,1
HH_06408,16,5,1
HH_06409,7,6,2
HH_06410,12,4,2
HH_06411,8,4,2
HH_06412,16,4,1
HH_06413,15,2,1
HH_06414,11,5,0
HH_06415,10,8,1
HH_06416,14,5,1
HH_06417,11,3,1
HH_06418,13,4,1
HH_06419,14,5,0
HH_06420,15,7,2
HH_06421,19,7,1
HH_06422,12,3,1
HH_06423,10,5,2
HH_06424,10,10,0
HH_06425,11,5,1
HH_06426,11,4,2
HH_06427,13,4,1
HH_06428,7,3,0
HH_06429,12,5,0
HH_06430,8,4,3
HH_06431,6,5,1
HH_06432,9,3,1
HH_06433,11,7,0
HH_06434,14,3,0
HH_06435,11,6,0
HH_06436,7,2,0
HH_06437,13,5,0
HH_06438,13,5,0
HH_06439,11,3,0
HH_06440,16,3,0
HH_06441,17,3,0
HH_06442,11,4,1
HH_06443,10,5,1
HH_06444,10,2,0
HH_06445,10,6,0
HH_06446,8,3,2
HH_06447,11,6,0
HH_06448,10,3,4
HH_06449,13,7,1
HH_06450,16,4,1
HH_06451,9,3,2
HH_06452,10,1,1
HH_06453,13,10,0
HH_06454,14,3,0
HH_06455,10,6,0
HH_06456,10,8,0
HH_06457,15,2,0
HH_06458,15,3,1
HH_06459,9,6,0
HH_06460,12,8,1
HH_06461,12,6,1
HH_06462,14,3,0
HH_06463,11,5,1
HH_06464,11,5,2
HH_06465,12,6,1
HH_06466,14,12,2
HH_06467,13,7,1
HH_06468,12,3,0
HH_06469,12,4,0
HH_06470,8,7,0
HH_06471,10,6,1
HH_06472,15,2,1
HH_06473,14,5,1
HH_06474,10,1,0
HH_06475,13,3,0
HH_06476,14,8,1
HH_06477,8,5,1
HH_06478,13,3,0
HH_06479,17,4,1
HH_06480,14,6,1
HH_06481,12,10,0
HH_06482,14,5,1
HH_06483,16,4,0
HH_06484,18,7,2
HH_06485,15,4,1
HH_06486,10,5,1
HH_06487,21,5,1
HH_06488,17,7,0
HH_06489,12,6,0
HH_06490,13,5,1
HH_06491,11,5,0
HH_06492,12,4,1
HH_06493,16,4,3
HH_06494,20,7,1
HH_06495,11,2,0
HH_06496,18,3,0
HH_06497,12,5,0
HH_06498,15,1,1
HH_06499,12,9,2
HH_06500,10,4,2
HH_06501,9,6,1
HH_06502,9,2,0
HH_06503,14,7,1
HH_06504,15,5,0
HH_06505,9,8,2
HH_06506,8,4,2
HH_06507,9,10,0
HH_06508,7,9,3
HH_06509,9,6,2
HH_06510,13,1,0
HH_06511,13,8,0
HH_06512,11,5,7
HH_06513,12,0,0
HH_06514,19,5,2
HH_06515,10,3,2
HH_06516,17,4,1
HH_06517,15,5,2
HH_06518,13,5,2
HH_06519,13,7,0
HH_06520,16,3,0
HH_06521,6,2,0
HH_06522,10,3,1
HH_06523,15,6,1
HH_06524,14,9,1
HH_06525,11,4,1
HH_06526,16,8,2
HH_06527,16,7,4
HH_06528,17,3,1
HH_06529,13,3,2
HH_06530,20,3,1
HH_06531,11,5,1
HH_06532,10,12,2
HH_06533,9,5,0
HH_06534,15,4,1
HH_06535,8,4,0
HH_06536,8,5,2
HH_06537,16,2,0
HH_06538,10,5,1
HH_06539,11,3,1
HH_06540,12,1,0
HH_06541,11,3,1
HH_06542,18,6,1
HH_06543,16,3,2
HH_06544,5,1,2
HH_06545,15,7,0
HH_06546,8,4,0
HH_06547,11,7,0
HH_06548,15,8,2
HH_06549,9,6,1
HH_06550,10,5,0
HH_06551,9,5,0
HH_06552,18,9,1
HH_06553,13,5,0
HH_06554,16,8,3
HH_06555,14,8,2
HH_06556,16,4,1
HH_06557,13,4,0
HH_06558,14,2,0
HH_06559,7,8,2
HH_06560,6,3,0
HH_06561,10,2,1
HH_06562,14,3,2
HH_06563,6,2,2
HH_06564,4,3,0
HH_06565,9,4,1
HH_06566,15,2,0
HH_06567,7,3,2
HH_06568,7,2,0
HH_06569,7,5,1
HH_06570,6,3,1
HH_06571,11,7,0
HH_06572,11,7,0
HH_06573,12,8,1
HH_06574,10,3,2
HH_06575,7,2,1
HH_06576,8,5,1
HH_06577,13,2,0
HH_06578,10,8,1
HH_06579,14,3,0
HH_06580,12,4,0
HH_06581,8,5,2
HH_06582,10,4,1
HH_06583,14,8,1
HH_06584,14,7,1
HH_06585,20,11,3
HH_06586,13,8,1
HH_06587,15,5,1
HH_06588,13,10,2
HH_06589,14,3,3
HH_06590,22,6,0
HH_06591,12,8,4
HH_06592,11,4,0
HH_06593,9,0,1
HH_06594,9,2,0
HH_06595,13,4,3
HH_06596,9,7,2
HH_06597,7,4,1
HH_06598,16,10,2
HH_06599,10,4,0
HH_06600,14,2,0
HH_06601,13,5,1
HH_06602,16,7,1
HH_06603,11,4,1
HH_06604,16,8,0
HH_06605,6,2,0
HH_06606,14,8,0
HH_06607,12,3,0
HH_06608,12,4,1
HH_06609,13,6,0
HH_06610,20,4,1
HH_06611,8,3,2
HH_06612,9,3,2
HH_06613,13,12,3
HH_06614,11,6,0
HH_06615,13,5,0
HH_06616,12,8,0
HH_06617,11,6,1
HH_06618,6,4,1
HH_06619,7,8,1
HH_06620,11,6,0
HH_06621,16,4,3
HH_06622,12,2,1
HH_06623,10,10,2
HH_06624,10,6,0
HH_06625,19,2,0
HH_06626,10,5,1
HH_06627,10,5,1
HH_06628,16,4,2
HH_06629,16,3,3
HH_06630,8,8,3
HH_06631,15,10,1
HH_06632,7,4,0
HH_06633,9,4,1
HH_06634,19,4,3
HH_06635,13,3,0
HH_06636,14,6,1
HH_06637,7,3,1
HH_06638,8,2,1
HH_06639,5,8,1
HH_06640,13,1,1
HH_06641,11,6,0
HH_06642,12,4,2
HH_06643,15,3,2
HH_06644,9,8,1
HH_06645,11,9,2
HH_06646,13,9,1
HH_06647,12,4,1
HH_06648,13,3,0
HH_06649,11,3,0
HH_06650,12,3,1
HH_06651,12,4,1
HH_06652,16,4,1
HH_06653,9,2,2
HH_06654,9,9,1
HH_06655,8,3,1
HH_06656,13,6,0
HH_06657,13,4,2
HH_06658,9,8,0
HH_06659,11,7,0
HH_06660,16,9,0
HH_06661,12,3,0
HH_06662,11,9,2
HH_06663,15,4,0
HH_06664,8,3,1
HH_06665,11,7,0
HH_06666,10,4,1
HH_06667,11,6,0
HH_06668,12,2,1
HH_06669,22,3,1
HH_06670,16,7,1
HH_06671,7,5,1
HH_06672,3,4,2
HH_06673,13,4,1
HH_06674,7,4,2
HH_06675,12,8,0
HH_06676,11,4,2
HH_06677,11,4,0
HH_06678,22,4,2
HH_06679,7,4,0
HH_06680,11,4,1
HH_06681,15,9,2
HH_06682,15,4,1
HH_06683,15,3,0
HH_06684,17,7,1
HH_06685,9,0,0
HH_06686,10,5,0
HH_06687,9,5,1
HH_06688,15,10,2
HH_06689,10,4,1
HH_06690,10,4,0
HH_06691,11,5,0
HH_06692,11,6,1
HH_06693,22,11,2
HH_06694,19,3,0
HH_06695,12,5,0
HH_06696,13,9,0
HH_06697,14,5,1
HH_06698,21,6,1
HH_06699,10,5,1
HH_06700,12,8,2
HH_06701,11,8,0
HH_06702,15,4,2
HH_06703,13,6,1
HH_06704,11,6,1
HH_06705,13,4,0
HH_06706,18,3,0
HH_06707,4,3,1
HH_06708,14,1,2
HH_06709,10,4,1
HH_06710,8,3,3
HH_06711,11,1,0
HH_06712,9,2,1
HH_06713,16,4,1
HH_06714,17,4,2
HH_06715,16,5,0
HH_06716,14,7,2
HH_06717,19,4,0
HH_06718,7,8,0
HH_06719,12,7,0
HH_06720,13,4,1
HH_06721,11,5,0
HH_06722,7,5,3
HH_06723,8,4,2
HH_06724,9,4,0
HH_06725,16,7,1
HH_06726,10,8,1
HH_06727,14,6,1
HH_06728,10,3,1
HH_06729,12,3,1
HH_06730,16,5,0
HH_06731,13,6,3
HH_06732,11,2,1
HH_06733,6,8,0
HH_06734,14,3,1
HH_06735,9,5,1
HH_06736,12,3,3
HH_06737,20,3,0
HH_06738,13,5,0
HH_06739,14,10,0
HH_06740,15,6,1
HH_06741,11,3,3
HH_06742,13,7,1
HH_06743,8,8,2
HH_06744,11,1,0
HH_06745,12,5,1
HH_06746,12,5,2
HH_06747,12,4,1
HH_06748,7,9,0
HH_06749,8,7,1
HH_06750,10,5,1
HH_06751,9,8,0
HH_06752,12,2,0
HH_06753,15,8,1
HH_06754,10,5,1
HH_06755,13,4,2
HH_06756,11,4,2
HH_06757,15,2,1
HH_06758,8,6,1
HH_06759,12,5,2
HH_06760,6,5,2
HH_06761,7,4,2
HH_06762,11,4,2
HH_06763,15,8,3
HH_06764,10,4,2
HH_06765,11,6,0
HH_06766,8,11,0
HH_06767,20,8,1
HH_06768,11,9,0
HH_06769,12,6,1
HH_06770,6,4,2
HH_06771,12,7,1
HH_06772,17,3,0
HH_06773,10,5,1
HH_06774,10,4,0
HH_06775,15,9,0
HH_06776,16,6,1
HH_06777,10,6,2
HH_06778,15,3,3
HH_06779,18,4,3
HH_06780,15,4,1
HH_06781,12,3,0
HH_06782,13,2,1
HH_06783,10,8,0
HH_06784,10,2,1
HH_06785,10,4,0
HH_06786,9,6,1
HH_06787,8,2,2
HH_06788,12,5,0
HH_06789,12,5,1
HH_06790,15,4,1
HH_06791,10,5,2
HH_06792,14,5,0
HH_06793,23,6,1
HH_06794,20,8,2
HH_06795,11,5,0
HH_06796,9,6,0
HH_06797,9,5,0
HH_06798,5,9,1
HH_06799,14,5,2
HH_06800,13,7,2
HH_06801,7,4,2
HH_06802,4,5,0
HH_06803,17,5,2
HH_06804,12,3,1
HH_06805,21,9,0
HH_06806,7,5,0
HH_06807,6,5,2
HH_06808,10,5,0
HH_06809,13,10,0
HH_06810,12,9,3
HH_06811,10,2,1
HH_06812,13,4,2
HH_06813,18,8,0
HH_06814,11,3,3
HH_06815,12,5,1
HH_06816,10,1,3
HH_06817,18,3,1
HH_06818,15,6,1
HH_06819,7,6,0
HH_06820,18,2,3
HH_06821,11,6,2
HH_06822,8,9,1
HH_06823,6,3,2
HH_06824,14,6,1
HH_06825,9,5,0
HH_06826,8,3,1
HH_06827,13,6,0
HH_06828,9,4,0
HH_06829,13,2,1
HH_06830,15,7,1
HH_06831,9,6,1
HH_06832,17,2,1
HH_06833,11,12,1
HH_06834,19,5,1
HH_06835,12,5,0
HH_06836,6,2,2
HH_06837,9,3,2
HH_06838,7,8,0
HH_06839,12,8,0
HH_06840,14,6,2
HH_06841,17,4,1
HH_06842,10,4,0
HH_06843,12,8,3
HH_06844,11,6,3
HH_06845,13,4,0
HH_06846,10,2,2
HH_06847,6,7,0
HH_06848,10,5,0
HH_06849,8,5,0
HH_06850,15,1,1
HH_06851,13,5,1
HH_06852,13,6,1
HH_06853,14,5,2
HH_06854,12,3,1
HH_06855,18,4,0
HH_06856,8,3,0
HH_06857,9,4,0
HH_06858,16,4,2
HH_06859,11,6,3
HH_06860,10,7,2
HH_06861,14,3,2
HH_06862,9,3,2
HH_06863,5,6,0
HH_06864,11,5,2
HH_06865,10,5,2
HH_06866,9,5,0
HH_06867,11,2,0
HH_06868,16,3,1
HH_06869,15,9,1
HH_06870,14,6,1
HH_06871,14,5,0
HH_06872,7,3,0
HH_06873,14,3,0
HH_06874,14,1,1
HH_06875,14,5,1
HH_06876,15,5,1
HH_06877,8,4,1
HH_06878,11,3,0
HH_06879,14,4,2
HH_06880,9,5,1
HH_06881,9,3,0
HH_06882,10,9,1
HH_06883,12,4,3
HH_06884,13,3,1
HH_06885,12,3,2
HH_06886,7,3,2
HH_06887,9,4,1
HH_06888,14,8,0
HH_06889,11,6,1
HH_06890,10,5,4
HH_06891,8,5,1
HH_06892,17,5,1
HH_06893,12,3,1
HH_06894,10,1,1
HH_06895,14,5,0
HH_06896,13,3,2
HH_06897,13,3,1
HH_06898,13,6,1
HH_06899,11,5,1
HH_06900,18,6,3
HH_06901,11,6,1
HH_06902,14,2,1
HH_06903,7,4,1
HH_06904,10,8,2
HH_06905,10,3,0
HH_06906,11,4,1
HH_06907,11,4,0
HH_06908,11,3,1
HH_06909,6,4,3
HH_06910,19,7,0
HH_06911,12,5,0
HH_06912,15,2,1
HH_06913,17,8,1
HH_06914,14,6,1
HH_06915,13,6,2
HH_06916,8,9,1
HH_06917,14,0,0
HH_06918,13,5,0
HH_06919,11,3,1
HH_06920,12,3,0
HH_06921,12,4,0
HH_06922,17,8,2
HH_06923,17,6,3
HH_06924,13,4,0
HH_06925,7,10,0
HH_06926,10,6,0
HH_06927,9,9,3
HH_06928,12,9,1
HH_06929,12,5,2
HH_06930,6,8,0
HH_06931,13,2,1
HH_06932,8,7,0
HH_06933,14,3,0
HH_06934,10,5,2
HH_06935,18,4,0
HH_06936,19,7,0
HH_06937,14,8,0
HH_06938,16,6,1
HH_06939,10,4,2
HH_06940,8,7,0
HH_06941,8,4,1
HH_06942,14,2,3
HH_06943,9,7,1
HH_06944,12,4,3
HH_06945,16,6,0
HH_06946,16,6,1
HH_06947,16,4,0
HH_06948,14,7,0
HH_06949,10,3,1
HH_06950,9,3,2
HH_06951,9,4,1
HH_06952,11,6,0
HH_06953,13,3,0
HH_06954,14,2,2
HH_06955,17,4,2
HH_06956,12,1,2
HH_06957,4,3,3
HH_06958,16,3,2
HH_06959,11,5,1
HH_06960,10,6,0
HH_06961,17,2,1
HH_06962,13,4,2
HH_06963,13,7,1
HH_06964,9,4,0
HH_06965,17,6,0
HH_06966,9,8,1
HH_06967,12,4,1
HH_06968,12,7,0
HH_06969,17,3,0
HH_06970,13,7,1
HH_06971,19,3,0
HH_06972,14,7,2
HH_06973,17,7,1
HH_06974,17,8,2
HH_06975,20,4,2
HH_06976,12,9,2
HH_06977,10,5,2
HH_06978,10,6,1
HH_06979,6,6,1
HH_06980,16,5,1
HH_06981,9,4,1
HH_06982,11,5,2
HH_06983,15,5,1
HH_06984,12,3,0
HH_06985,10,5,1
HH_06986,13,5,0
HH_06987,14,2,2
HH_06988,7,8,0
HH_06989,14,3,1
HH_06990,14,5,1
HH_06991,11,7,2
HH_06992,7,5,0
HH_06993,11,4,0
HH_06994,20,3,1
HH_06995,12,4,1
HH_06996,16,7,0
HH_06997,15,8,1
HH_06998,13,9,0
HH_06999,14,6,2
HH_07000,14,3,2
HH_07001,14,7,0
HH_07002,8,7,0
HH_07003,12,5,0
HH_07004,13,3,1
HH_07005,8,6,1
HH_07006,13,5,0
HH_07007,12,4,0
HH_07008,11,2,2
HH_07009,13,10,2
HH_07010,13,2,0
HH_07011,13,6,0
HH_07012,11,4,1
HH_07013,9,3,1
HH_07014,15,1,1
HH_07015,10,6,1
HH_07016,9,6,0
HH_07017,13,4,0
HH_07018,7,4,0
HH_07019,9,3,0
HH_07020,7,6,2
HH_07021,10,4,1
HH_07022,10,5,1
HH_07023,16,6,2
HH_07024,12,3,0
HH_07025,19,7,1
HH_07026,15,4,2
HH_07027,16,9,0
HH_07028,14,3,3
HH_07029,20,7,0
HH_07030,11,8,2
HH_07031,11,6,0
HH_07032,12,4,0
HH_07033,16,8,0
HH_07034,15,3,2
HH_07035,10,2,1
HH_07036,5,5,0
HH_07037,9,10,1
HH_07038,10,6,1
HH_07039,8,5,0
HH_07040,11,5,1
HH_07041,12,1,1
HH_07042,16,8,1
HH_07043,15,9,0
HH_07044,6,4,1
HH_07045,15,6,2
HH_07046,16,12,1
HH_07047,12,6,3
HH_07048,10,3,1
HH_07049,10,3,0
HH_07050,17,8,3
HH_07051,12,3,1
HH_07052,7,6,0
HH_07053,7,6,1
HH_07054,12,6,1
HH_07055,13,7,1
HH_07056,13,4,0
HH_07057,14,6,1
HH_07058,11,5,2
HH_07059,14,3,2
HH_07060,10,7,1
HH_07061,8,5,1
HH_07062,9,4,1
HH_07063,18,1,1
HH_07064,17,2,1
HH_07065,10,5,0
HH_07066,10,2,1
HH_07067,14,7,0
HH_07068,12,5,4
HH_07069,10,3,1
HH_07070,9,5,1
HH_07071,13,3,2
HH_07072,14,5,1
HH_07073,7,2,3
HH_07074,14,5,2
HH_07075,12,4,0
HH_07076,12,1,1
HH_07077,17,5,0
HH_07078,13,4,0
HH_07079,12,8,1
HH_07080,7,7,0
HH_07081,14,2,0
HH_07082,21,5,0
HH_07083,21,1,1
HH_07084,6,7,2
HH_07085,12,6,2
HH_07086,13,9,3
HH_07087,10,3,2
HH_07088,13,5,0
HH_07089,20,5,1
HH_07090,13,5,2
HH_07091,11,4,1
HH_07092,8,4,0
HH_07093,9,9,0
HH_07094,7,4,2
HH_07095,13,5,2
HH_07096,13,3,1
HH_07097,18,4,2
HH_07098,10,3,1
HH_07099,8,5,0
HH_07100,13,4,0
HH_07101,11,4,0
HH_07102,13,3,1
HH_07103,10,4,0
HH_07104,9,6,1
HH_07105,7,6,2
HH_07106,13,5,3
HH_07107,7,11,2
HH_07108,11,7,1
HH_07109,7,7,1
HH_07110,10,3,0
HH_07111,17,4,0
HH_07112,15,7,2
HH_07113,13,5,2
HH_07114,14,5,1
HH_07115,19,4,2
HH_07116,10,4,0
HH_07117,15,4,1
HH_07118,10,6,1
HH_07119,9,2,1
HH_07120,18,6,4
HH_07121,12,6,0
HH_07122,13,3,1
HH_07123,15,7,1
HH_07124,18,3,0
HH_07125,19,5,0
HH_07126,15,3,1
HH_07127,9,7,1
HH_07128,13,12,0
HH_07129,17,3,0
HH_07130,12,4,1
HH_07131,6,6,5
HH_07132,10,3,1
HH_07133,14,5,0
HH_07134,12,3,1
HH_07135,11,6,1
HH_07136,19,8,1
HH_07137,14,5,0
HH_07138,10,5,1
HH_07139,4,7,2
HH_07140,13,8,0
HH_07141,15,4,2
HH_07142,10,8,0
HH_07143,9,5,2
HH_07144,14,3,1
HH_07145,10,5,1
HH_07146,9,0,1
HH_07147,15,8,1
HH_07148,14,1,1
HH_07149,7,7,2
HH_07150,9,3,1
HH_07151,8,6,2
HH_07152,11,4,1
HH_07153,14,4,2
HH_07154,14,4,2
HH_07155,17,2,0
HH_07156,6,3,3
HH_07157,11,5,0
HH_07158,15,5,3
HH_07159,14,5,1
HH_07160,14,5,1
HH_07161,15,9,0
HH_07162,14,6,1
HH_07163,6,9,0
HH_07164,10,5,1
HH_07165,9,5,1
HH_07166,14,3,1
HH_07167,5,4,0
HH_07168,15,5,2
HH_07169,18,4,2
HH_07170,12,2,2
HH_07171,14,3,1
HH_07172,15,10,1
HH_07173,11,3,2
HH_07174,8,3,0
HH_07175,5,5,1
HH_07176,12,1,2
HH_07177,10,4,0
HH_07178,8,7,2
HH_07179,6,4,0
HH_07180,8,1,0
HH_07181,6,3,0
HH_07182,15,2,3
HH_07183,14,4,0
HH_07184,8,5,2
HH_07185,15,4,0
HH_07186,13,5,0
HH_07187,16,3,0
HH_07188,12,5,0
HH_07189,14,5,1
HH_07190,14,1,1
HH_07191,11,3,1
HH_07192,6,6,2
HH_07193,19,3,5
HH_07194,12,3,1
HH_07195,15,6,2
HH_07196,11,4,3
HH_07197,7,5,2
HH_07198,9,4,0
HH_07199,7,5,2
HH_07200,11,9,2
HH_07201,9,5,1
HH_07202,6,6,0
HH_07203,14,5,0
HH_07204,16,7,0
HH_07205,5,11,1
HH_07206,14,2,0
HH_07207,14,6,1
HH_07208,13,3,1
HH_07209,16,6,1
HH_07210,12,3,2
HH_07211,13,0,1
HH_07212,8,7,0
HH_07213,11,8,1
HH_07214,11,3,2
HH_07215,13,2,0
HH_07216,12,4,1
HH_07217,11,2,1
HH_07218,10,6,0
HH_07219,17,6,1
HH_07220,7,5,0
HH_07221,12,3,1
HH_07222,11,10,0
HH_07223,11,8,2
HH_07224,11,5,0
HH_07225,13,4,1
HH_07226,15,7,1
HH_07227,10,5,0
HH_07228,12,4,1
HH_07229,9,7,0
HH_07230,13,3,3
HH_07231,16,5,2
HH_07232,12,7,2
HH_07233,13,3,0
HH_07234,13,2,1
HH_07235,11,6,1
HH_07236,13,2,3
HH_07237,19,9,0
HH_07238,14,7,3
HH_07239,16,4,0
HH_07240,10,3,3
HH_07241,17,6,2
HH_07242,13,1,1
HH_07243,7,2,2
HH_07244,12,5,1
HH_07245,15,3,1
HH_07246,12,6,2
HH_07247,10,3,3
HH_07248,13,3,0
HH_07249,13,3,1
HH_07250,10,6,0
HH_07251,18,3,0
HH_07252,10,6,4
HH_07253,16,2,1
HH_07254,8,5,1
HH_07255,10,5,1
HH_07256,16,2,0
HH_07257,15,1,1
HH_07258,13,4,0
HH_07259,23,6,3
HH_07260,10,2,1
HH_07261,11,4,3
HH_07262,16,3,0
HH_07263,13,5,2
HH_07264,8,2,3
HH_07265,12,8,0
HH_07266,6,5,1
HH_07267,13,5,0
HH_07268,7,4,1
HH_07269,12,2,1
HH_07270,9,9,0
HH_07271,10,9,2
HH_07272,5,3,0
HH_07273,13,10,1
HH_07274,10,3,0
HH_07275,11,6,0
HH_07276,9,5,3
HH_07277,12,2,0
HH_07278,19,8,0
HH_07279,19,4,0
HH_07280,14,7,2
HH_07281,16,8,0
HH_07282,20,5,4
HH_07283,10,1,0
HH_07284,10,4,2
HH_07285,11,3,2
HH_07286,12,7,0
HH_07287,8,7,0
HH_07288,16,5,3
HH_07289,15,4,1
HH_07290,11,4,1
HH_07291,13,5,1
HH_07292,10,7,1
HH_07293,7,3,0
HH_07294,10,2,2
HH_07295,11,2,1
HH_07296,11,8,3
HH_07297,10,3,2
HH_07298,18,3,1
HH_07299,7,6,2
HH_07300,5,6,3
HH_07301,15,1,1
HH_07302,9,2,2
HH_07303,9,5,1
HH_07304,7,5,1
HH_07305,14,9,0
HH_07306,18,3,0
HH_07307,12,8,2
HH_07308,6,4,2
