"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y""",household_id,total_spend,avg_transaction_amount,transaction_count,login_frequency_monthly,mobile_app_sessions,customer_service_calls_30d,credit_score,debt_to_income_ratio,delinquency_flag_90d
"40;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";87;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11808,4.598577155406521,4.598577155406521,1,18,7,1,694,0.1689949791104763,0
"40;""management"";""married"";""unknown"";""no"";""no"";""yes"";""telephone"";""jun"";""fri"";17;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11809,16.69570447639171,16.69570447639171,1,13,5,2,580,0.2594803969988959,0
"40;""housemaid"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";30;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11810,504.9570453659746,504.9570453659746,1,13,4,0,683,0.1627669123140852,0
"38;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";38;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11811,424.1861636719783,424.1861636719783,1,10,5,0,640,0.5313285975903641,0
"41;""self-employed"";""divorced"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";39;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11812,32.33729812252534,32.33729812252534,1,11,5,4,660,0.2326043852088712,0
"33;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";61;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11813,26.45193708467589,26.45193708467589,1,8,4,2,799,0.5486189899112104,0
"58;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";63;15;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11814,41.27117323116606,41.27117323116606,1,11,5,1,796,0.5126995036005549,0
"42;""technician"";""divorced"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";45;22;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11815,108.71022710261524,108.71022710261524,1,10,6,0,708,0.5502405275422338,0
"59;""retired"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";25;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11816,126.49251057909942,126.49251057909942,1,13,6,1,718,0.1875087250477885,0
"30;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jun"";""fri"";42;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11817,37.57594624799464,37.57594624799464,1,5,9,0,711,0.2595743173242357,0
"32;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";23;11;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11818,211.97140902689995,211.97140902689995,1,10,5,2,601,0.5387108628896454,0
"40;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";252;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11819,55.5624465607178,55.5624465607178,1,7,5,1,753,0.5651381109327064,0
"21;""student"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";24;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11820,382.9097297813228,382.9097297813228,1,19,11,3,626,0.3895667494850189,0
"37;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";152;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11821,160.3825083657517,160.3825083657517,1,10,7,1,796,0.2419428927995664,0
"47;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";33;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11822,85.99858595525117,85.99858595525117,1,14,1,3,808,0.1743040137983611,0
"34;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";31;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11823,234.0343194790417,234.0343194790417,1,12,5,2,600,0.3931346689937042,0
"51;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";236;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11824,255.49194213553105,255.49194213553105,1,14,2,2,696,0.4911165431225556,0
"50;""entrepreneur"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";20;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11825,51.47532853011455,51.47532853011455,1,11,5,0,640,0.5152744609350893,0
"36;""blue-collar"";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""fri"";14;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11826,62.26245421914055,62.26245421914055,1,16,2,1,815,0.5922822644843234,0
"53;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";21;18;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11827,412.225757703543,412.225757703543,1,12,4,0,582,0.3919754913916441,0
"31;""admin."";""single"";""basic.9y"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""fri"";13;15;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11828,27.00202027741729,27.00202027741729,1,13,5,1,675,0.5158571558065075,0
"47;""entrepreneur"";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";39;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11829,6.459678717364125,6.459678717364125,1,13,5,0,738,0.5131377630934579,0
"51;""services"";""divorced"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";16;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11830,90.785644774727,90.785644774727,1,9,4,0,707,0.3914382774685382,0
"56;""retired"";""married"";""basic.6y"";""no"";""yes"";""yes"";""telephone"";""jun"";""fri"";37;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11831,242.32586790269693,242.32586790269693,1,13,6,0,641,0.3048858054324059,0
"44;""self-employed"";""married"";""professional.course"";""no"";""yes"";""yes"";""telephone"";""jun"";""fri"";47;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11832,221.54325516276955,221.54325516276955,1,9,5,2,735,0.3620967988629368,0
"56;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";34;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11833,377.9817975523521,377.9817975523521,1,8,6,2,687,0.5380857649720439,0
"51;""services"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";250;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11834,114.2783702718078,114.2783702718078,1,12,3,0,720,0.3661287644599419,0
"58;""entrepreneur"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";221;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11835,15.814856330375044,15.814856330375044,1,14,4,0,585,0.3928525134669653,0
"41;""entrepreneur"";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";216;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11836,133.26083958585917,133.26083958585917,1,11,1,1,601,0.1754452353185221,0
"29;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";21;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11837,226.029230021998,226.029230021998,1,20,8,2,810,0.1176041761832903,0
"48;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";14;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11838,14.69619880115038,14.69619880115038,1,7,4,1,629,0.4545311368101874,0
"37;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";94;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11839,28.430460394563656,28.430460394563656,1,11,5,0,629,0.2511781921787458,0
"30;""services"";""single"";""high.school"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""fri"";709;9;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11840,1.8550223955258207,1.8550223955258207,1,13,5,1,655,0.3311404261484958,0
"46;""entrepreneur"";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";8;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11841,135.08201544720865,135.08201544720865,1,8,8,1,817,0.4384022106758551,0
"37;""technician"";""single"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";43;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11842,326.70295569795155,326.70295569795155,1,15,7,3,808,0.5616818445986497,1
"31;""admin."";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";111;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11843,166.6012043807161,166.6012043807161,1,11,8,1,608,0.5647026060021144,0
"33;""self-employed"";""single"";""university.degree"";""no"";""unknown"";""unknown"";""telephone"";""jun"";""fri"";38;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11844,602.9419639685146,602.9419639685146,1,14,2,4,678,0.5019226788542445,0
"34;""self-employed"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";19;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11845,9.766186881476129,9.766186881476129,1,10,3,1,773,0.4613808526370275,0
"39;""technician"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";274;9;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11846,349.9583231505237,349.9583231505237,1,4,6,1,678,0.4869919399300293,0
"28;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";819;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11847,252.35637137513496,252.35637137513496,1,11,1,0,597,0.210616002915621,0
"58;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";16;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11848,56.58446759200167,56.58446759200167,1,12,5,1,773,0.1150089729101835,0
"45;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""fri"";19;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11849,544.7419506609376,544.7419506609376,1,14,7,1,728,0.1760508360418331,0
"47;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";247;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11850,50.93849085729415,50.93849085729415,1,11,6,0,622,0.4010220585990031,0
"53;""blue-collar"";""divorced"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";27;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11851,330.14611687795,330.14611687795,1,8,2,0,640,0.4227728270537172,0
"41;""admin."";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";23;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11852,318.97818254894446,318.97818254894446,1,10,4,1,733,0.1812314963359503,0
"33;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";12;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11853,212.61056179451197,212.61056179451197,1,11,6,3,684,0.5765144850016651,0
"38;""self-employed"";""single"";""basic.9y"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""fri"";375;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11854,124.33488944246048,124.33488944246048,1,10,5,0,807,0.1377401892186819,0
"60;""self-employed"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";10;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11855,19.175474411911782,19.175474411911782,1,15,4,0,669,0.3525962374533525,0
"36;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";21;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11856,113.88398827699112,113.88398827699112,1,16,5,0,592,0.4048792093858637,0
"37;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";14;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11857,66.19406095534802,66.19406095534802,1,14,10,1,794,0.4378929511569727,0
"52;""retired"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";11;12;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11858,235.68917589944164,235.68917589944164,1,11,1,2,779,0.2604430828572198,0
"47;""admin."";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";9;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11859,212.90274098261185,212.90274098261185,1,18,7,0,614,0.274904598358663,0
"44;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";109;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11860,362.2161765130168,362.2161765130168,1,10,4,1,705,0.4914177218803605,0
"38;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";21;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11861,2.241184311921731,2.241184311921731,1,9,8,3,722,0.5893243055634546,0
"46;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";7;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11862,248.4033598830468,248.4033598830468,1,15,2,0,709,0.4940880733444672,0
"33;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";18;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11863,418.215190812988,418.215190812988,1,9,9,1,737,0.2372868916359041,0
"45;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";13;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11864,233.598313451923,233.598313451923,1,10,2,2,750,0.1543712578833914,0
"38;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";24;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11865,20.922841411432707,20.922841411432707,1,15,7,0,592,0.1026275554107542,0
"55;""technician"";""married"";""professional.course"";""no"";""yes"";""yes"";""telephone"";""jun"";""fri"";61;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11866,12.71593615428805,12.71593615428805,1,10,3,3,620,0.5986193875453677,0
"29;""unemployed"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";6;17;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11867,3.159835361305904,3.159835361305904,1,11,6,1,725,0.3046907025923178,0
"34;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";114;10;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11868,148.63000938383183,148.63000938383183,1,11,3,1,594,0.1072025364006834,0
"25;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";11;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11869,149.00519096686153,149.00519096686153,1,8,4,2,599,0.4859301028021976,0
"40;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";44;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11870,650.4285726045441,650.4285726045441,1,14,1,0,677,0.1254577915741246,0
"46;""admin."";""married"";""basic.9y"";""unknown"";""no"";""yes"";""telephone"";""jun"";""fri"";24;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11871,76.13543310390735,76.13543310390735,1,13,1,2,725,0.112475972279185,0
"27;""blue-collar"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";10;19;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11872,60.499023482383166,60.499023482383166,1,8,2,1,760,0.2944410016176376,0
"51;""blue-collar"";""divorced"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";197;6;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11873,146.89453502339913,146.89453502339913,1,6,5,0,609,0.4164140817343624,0
"42;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";26;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11874,261.9680244637317,261.9680244637317,1,15,5,1,683,0.45057452320143,0
"57;""self-employed"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";185;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11875,414.1558307497491,414.1558307497491,1,12,5,0,671,0.4659337667174693,0
"37;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";18;11;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11876,243.77730511952012,243.77730511952012,1,11,4,1,635,0.4304297095128457,0
"45;""unknown"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";61;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11877,83.44511322182241,83.44511322182241,1,9,9,1,752,0.5432450885682604,1
"28;""blue-collar"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";20;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11878,151.14344718801206,151.14344718801206,1,12,2,2,659,0.2655100647449159,0
"47;""management"";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";8;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11879,291.0034200846721,291.0034200846721,1,13,6,4,717,0.5013134199658695,0
"33;""admin."";""single"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""fri"";15;26;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11880,101.18111035240516,101.18111035240516,1,9,1,1,622,0.5005221545126909,0
"58;""technician"";""single"";""professional.course"";""no"";""yes"";""yes"";""telephone"";""jun"";""fri"";39;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11881,36.6333695159802,36.6333695159802,1,6,3,1,677,0.4034415190017307,0
"31;""admin."";""divorced"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""jun"";""fri"";28;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11882,27.89946428534212,27.89946428534212,1,12,2,0,679,0.3096235815432211,0
"52;""services"";""unknown"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";7;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11883,0.0236635531561862,0.0236635531561862,1,11,6,1,693,0.4943980883307446,0
"27;""entrepreneur"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";48;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11884,190.003877731185,190.003877731185,1,11,6,1,712,0.5071040303159768,0
"32;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";18;9;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11885,17.665109359564056,17.665109359564056,1,10,4,1,641,0.2380451058524144,0
"36;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";35;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11886,41.92516415368523,41.92516415368523,1,12,8,1,736,0.1329791600017408,1
"35;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";13;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11887,53.04685868246595,53.04685868246595,1,13,5,0,638,0.3178245060547761,0
"28;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";22;16;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no""",HH_11888,123.27663651547752,123.27663651547752,1,20,8,4,709,0.3336616592710476,0
