"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y""",household_id
"36;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""thu"";792;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""yes""",HH_07162
"31;""admin."";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";199;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07163
"36;""management"";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";488;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07164
"51;""services"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";176;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07165
"48;""housemaid"";""divorced"";""basic.4y"";""unknown"";""yes"";""yes"";""telephone"";""may"";""thu"";123;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07166
"51;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""yes"";""telephone"";""may"";""thu"";88;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07167
"41;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";768;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07168
"37;""blue-collar"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";105;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07169
"46;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";101;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07170
"54;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";225;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07171
"49;""admin."";""single"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";122;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07172
"41;""blue-collar"";""married"";""basic.9y"";""unknown"";""unknown"";""unknown"";""telephone"";""may"";""thu"";52;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07173
"52;""self-employed"";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";150;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07174
"30;""technician"";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";399;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07175
"30;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";58;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07176
"42;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""thu"";260;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07177
"37;""technician"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";199;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07178
"35;""unknown"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";241;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07179
"34;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";399;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07180
"49;""management"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";637;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07181
"53;""self-employed"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";107;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07182
"30;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";68;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07183
"41;""admin."";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";137;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07184
"35;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";182;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07185
"55;""housemaid"";""single"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";553;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07186
"27;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";310;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07187
"30;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";206;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07188
"33;""blue-collar"";""single"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";119;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07189
"33;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";764;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07190
"49;""admin."";""married"";""basic.6y"";""unknown"";""no"";""yes"";""telephone"";""may"";""thu"";29;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07191
"39;""services"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";126;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07192
"25;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";251;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07193
"35;""self-employed"";""married"";""university.degree"";""no"";""no"";""yes"";""telephone"";""may"";""thu"";188;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07194
"37;""unemployed"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""thu"";368;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07195
"34;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""thu"";414;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07196
"32;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";128;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07197
"38;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";685;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07198
"37;""self-employed"";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";512;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07199
"31;""services"";""single"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";102;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07200
"45;""admin."";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";1611;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07201
"35;""technician"";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";44;15;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07202
"31;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";203;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07203
"41;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";74;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07204
"29;""self-employed"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""thu"";118;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07205
"35;""blue-collar"";""single"";""unknown"";""no"";""no"";""no"";""telephone"";""may"";""thu"";725;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07206
"50;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";100;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07207
"56;""technician"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";124;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07208
"50;""admin."";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";752;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07209
"25;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""thu"";241;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07210
"29;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";430;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07211
"37;""blue-collar"";""divorced"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";219;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07212
"33;""self-employed"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";67;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07213
"41;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";294;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07214
"44;""blue-collar"";""divorced"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";318;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07215
"34;""student"";""single"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";1185;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07216
"38;""admin."";""single"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""may"";""thu"";110;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07217
"37;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";58;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07218
"35;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";386;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07219
"52;""unemployed"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";218;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07220
"40;""technician"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""thu"";191;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07221
"43;""technician"";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";84;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07222
"25;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""thu"";130;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07223
"53;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";113;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07224
"36;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";744;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07225
"59;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";76;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07226
"46;""entrepreneur"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";187;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07227
"57;""self-employed"";""single"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";587;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07228
"45;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";336;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07229
"36;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";59;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07230
"37;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";72;12;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07231
"31;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""thu"";127;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07232
"46;""admin."";""married"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";352;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07233
"28;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";347;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07234
"52;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";286;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07235
"59;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";668;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07236
"59;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""may"";""thu"";29;9;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07237
"38;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";211;6;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07238
"25;""services"";""single"";""unknown"";""no"";""yes"";""yes"";""telephone"";""may"";""thu"";175;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07239
"36;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";55;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07240
"58;""housemaid"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";324;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07241
"35;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";228;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07242
"32;""blue-collar"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";128;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07243
"27;""student"";""single"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";38;9;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07244
"34;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""thu"";96;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07245
"50;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";18;16;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07246
"32;""admin."";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";147;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07247
"37;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";900;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""yes""",HH_07248
"53;""management"";""married"";""university.degree"";""unknown"";""unknown"";""unknown"";""telephone"";""may"";""thu"";135;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07249
"33;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";56;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07250
"46;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";39;22;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07251
"40;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";144;5;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07252
"51;""unemployed"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";249;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07253
"39;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";286;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07254
"42;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";384;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07255
"52;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";183;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07256
"37;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";240;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07257
"36;""admin."";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""may"";""thu"";238;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07258
"35;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";225;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07259
"41;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";151;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07260
"33;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""thu"";194;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07261
"29;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""thu"";273;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07262
"46;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";431;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07263
"30;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";57;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07264
"55;""retired"";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";720;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07265
"42;""admin."";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";814;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""yes""",HH_07266
"48;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";859;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07267
"32;""services"";""married"";""high.school"";""unknown"";""yes"";""yes"";""telephone"";""may"";""thu"";184;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07268
"56;""management"";""divorced"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""thu"";313;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07269
"48;""technician"";""married"";""professional.course"";""unknown"";""no"";""no"";""telephone"";""may"";""thu"";142;7;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07270
"40;""technician"";""married"";""basic.9y"";""unknown"";""no"";""yes"";""telephone"";""may"";""thu"";171;4;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07271
"38;""technician"";""single"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""may"";""thu"";245;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07272
"38;""blue-collar"";""single"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""thu"";238;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07273
"41;""blue-collar"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""thu"";53;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07274
"39;""management"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""thu"";364;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.86;5191;""no""",HH_07275
